---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.FileName = "..\..\bergmann_validation\Tmp\1H2R_150811_2_100_labelled_cropped-euler-rightlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SubTalarEversion
 5.100000000000000e+000 -2.166967157863347e-001 -5.919936541993143e-002 -1.751032732739924e-001  4.449482980089610e-001  2.850649515963147e-001  9.614908155002960e-002
 5.108333333333333e+000 -2.045104309444614e-001 -4.954319100951654e-002 -1.750003516259412e-001  4.863453192503696e-001  2.597503665476177e-001  1.145224637599191e-001
 5.116666666666666e+000 -1.905225925365278e-001 -3.946808678780278e-002 -1.742499584106884e-001  5.300448935239778e-001  2.314233354773891e-001  1.332961497187842e-001
 5.125000000000000e+000 -1.747844162808951e-001 -2.898338746782825e-002 -1.728971625600019e-001  5.756656379971996e-001  2.003685575347752e-001  1.518708403152727e-001
 5.133333333333333e+000 -1.573945590305232e-001 -1.811414094748276e-002 -1.710319396214085e-001  6.227409719475063e-001  1.670643374361141e-001  1.695185936922980e-001
 5.141666666666667e+000 -1.384950529081671e-001 -6.913407205996425e-003 -1.687789358690124e-001  6.707400985666167e-001  1.321878716492035e-001  1.854618537597419e-001
 5.150000000000000e+000 -1.182615840470237e-001  4.529236314660290e-003 -1.662833621201005e-001  7.190938905148898e-001  9.659282225382293e-002  1.989788661147810e-001
 5.158333333333333e+000 -9.689066136001601e-002  1.608489903652566e-002 -1.636944705812490e-001  7.672219039920142e-001  6.126576508855847e-002  2.095054033372663e-001
 5.166666666666666e+000 -7.458651279981815e-002  2.758851721071642e-002 -1.611491285264509e-001  8.145572817495025e-001  2.727187374072406e-002  2.166995884246210e-001
 5.175000000000000e+000 -5.154848608542863e-002  3.884718361972972e-002 -1.587586771959321e-001  8.605678592138846e-001 -4.307853394529397e-003  2.204537716750304e-001
 5.183333333333334e+000 -2.796045081152999e-002  4.965283189117820e-002 -1.565994365764070e-001  9.047715302379571e-001 -3.245030703928187e-002  2.208580009393335e-001
 5.191666666666666e+000 -3.985465700436230e-003  5.979794473930866e-002 -1.547050216972626e-001  9.467433421525904e-001 -5.627003718192072e-002  2.181302716823100e-001
 5.200000000000000e+000  2.023307377848098e-002  6.909179059220794e-002 -1.530613878765837e-001  9.861139559009775e-001 -7.509237232427769e-002  2.125353402633244e-001
 5.208333333333333e+000  4.456607662259424e-002  7.737461821481806e-002 -1.516079648776852e-001  1.022562310844155e+000 -8.850820065870589e-002  2.043165334135177e-001
 5.216666666666667e+000  6.889177543649271e-002  8.452852618221152e-002 -1.502460534532103e-001  1.055806505737180e+000 -9.640103698080955e-002  1.936590897529014e-001
 5.225000000000000e+000  9.308820484297485e-002  9.048365441342243e-002 -1.488525982806703e-001  1.085595914567254e+000 -9.893911211547087e-002  1.806917843220739e-001
 5.233333333333333e+000  1.170267538811307e-001  9.521745625825129e-002 -1.472957147280328e-001  1.111706322003024e+000 -9.653303252358972e-002  1.655200676433540e-001
 5.241666666666666e+000  1.405696262658625e-001  9.874800596082745e-002 -1.454481413621791e-001  1.133939547174427e+000 -8.976937057680326e-002  1.482735660492333e-001
 5.250000000000000e+000  1.635726607763337e-001  1.011259290860793e-001 -1.431974299808229e-001  1.152127624731598e+000 -7.933700079901307e-002  1.291484210990856e-001
 5.258333333333333e+000  1.858921686296484e-001  1.024274165242318e-001 -1.404542020931236e-001  1.166138519928960e+000 -6.596239955279035e-002  1.084312145031221e-001
 5.266666666666667e+000  2.073928098568973e-001  1.027482048140422e-001 -1.371591440290671e-001  1.175879737672782e+000 -5.036122286610842e-002  8.650079073153741e-002
 5.275000000000000e+000  2.279538005674319e-001  1.021985250716786e-001 -1.332880924910144e-001  1.181298844713373e+000 -3.320495253627500e-002  6.381120824048650e-002
 5.283333333333333e+000  2.474726405520479e-001  1.008983588157939e-001 -1.288541334474749e-001  1.182381817314307e+000 -1.509943612294432e-002  4.086211040167750e-002
 5.291666666666666e+000  2.658677953965525e-001  9.897208682277769e-002 -1.239052371938509e-001  1.179150256237641e+000  3.427344247530619e-003  1.816232792297144e-002
 5.300000000000000e+000  2.830812211978114e-001  9.654337108723321e-002 -1.185174167524509e-001  1.171658054568164e+000  2.193083931445176e-002 -3.808618694539813e-003
 5.308333333333334e+000  2.990788528593927e-001  9.373178465421517e-002 -1.127861863272516e-001  1.159987309842475e+000  4.005114466722782e-002 -2.463550940563259e-002
 5.316666666666666e+000  3.138472976977785e-001  9.065107470830025e-002 -1.068187207576535e-001  1.144242970806092e+000  5.751113673302518e-002 -4.399295902895403e-002
 5.325000000000000e+000  3.273877986450742e-001  8.740809152377116e-002 -1.007269618739974e-001  1.124546629025342e+000  7.411132938151618e-002 -6.165788038942979e-002
 5.333333333333333e+000  3.397407548648665e-001  8.410521879925170e-002 -9.463451883497034e-002  1.101055788151928e+000  8.978427841704334e-002 -7.741224554774594e-002
 5.341666666666667e+000  3.508577731955464e-001  8.082917671657830e-002 -8.862226549519411e-002  1.073863354879421e+000  1.043519624402289e-001 -9.138787585401839e-002
