---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\0H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
 5.116666666666666e+000  3.531778081546005e-001  3.581053188178807e-003 -7.645662673871027e-002  2.583853200435973e-001  5.118761259250313e-002  6.661290881320844e-002
 5.125000000000000e+000  3.468658021537975e-001 -6.455540874465537e-003 -7.887233497457639e-002  2.718792192189252e-001  5.216521487598713e-002  7.502857700376749e-002
 5.133333333333333e+000  3.399723885845724e-001 -1.698192929733455e-002 -8.091492330385094e-002  2.844841307779784e-001  5.525562703631991e-002  8.205693862173863e-002
 5.141666666666667e+000  3.324581123241716e-001 -2.791672123721978e-002 -8.257052598907559e-002  2.960189527277284e-001  6.035461900413794e-002  8.773738481979512e-002
 5.150000000000000e+000  3.242760357469802e-001 -3.915499415028978e-002 -8.386088194484385e-002  3.063076238822619e-001  6.726727609318012e-002  9.214816155315281e-002
 5.158333333333333e+000  3.153836688792204e-001 -5.056646794198727e-002 -8.483752955672314e-002  3.152034350465297e-001  7.573740347739448e-002  9.538225719986550e-002
 5.166666666666666e+000  3.057532609115969e-001 -6.199727077926642e-002 -8.557483249157458e-002  3.226068637061174e-001  8.547435908359249e-002  9.753132323266665e-002
 5.175000000000000e+000  2.953791781872197e-001 -7.327513043765044e-002 -8.616108968501259e-002  3.284739595890084e-001  9.617527161403694e-002  9.867849659790194e-002
 5.183333333333334e+000  2.842810563441093e-001 -8.421778215424491e-002 -8.668963280905473e-002  3.328149291671747e-001  1.075423773730929e-001  9.889785692489116e-002
 5.191666666666666e+000  2.725014350539805e-001 -9.464420345825153e-002 -8.725400229812499e-002  3.356846788183546e-001  1.192956752750506e-001  9.825976558476839e-002
 5.200000000000000e+000  2.600987851777676e-001 -1.043868159178416e-001 -8.794777841078347e-002  3.371689279996155e-001  1.311817925816051e-001  9.684066933487207e-002
 5.208333333333333e+000  2.471387765907387e-001 -1.133020582892372e-001 -8.886494053696947e-002  3.373698421373273e-001  1.429802372264285e-001  9.473289668522895e-002
 5.216666666666667e+000  2.336860770888030e-001 -1.212780219475267e-001 -9.009751138895625e-002  3.363939789881134e-001  1.545077160012415e-001  9.204983871694061e-002
 5.225000000000000e+000  2.197977919722501e-001 -1.282383487733341e-001 -9.173116473850829e-002  3.343440645767842e-001  1.656204415417408e-001  8.892428478563899e-002
 5.233333333333333e+000  2.055203975344308e-001 -1.341407000565664e-001 -9.384039550790559e-002  3.313158900007641e-001  1.762144960224888e-001  8.549908383126685e-002
 5.241666666666666e+000  1.908919529157888e-001 -1.389702351516267e-001 -9.648268975308631e-002  3.274009803974535e-001  1.862249324333935e-001  8.191111291897311e-002
 5.250000000000000e+000  1.759482788661400e-001 -1.427319868949004e-001 -9.969084681875876e-002  3.226928195836556e-001  1.956237600457347e-001  7.827297735854109e-002
 5.258333333333333e+000  1.607296287224534e-001 -1.454451478951031e-001 -1.034657324317536e-001  3.172919909840432e-001  2.044160346860838e-001  7.465891177062643e-002
 5.266666666666667e+000  1.452848947896638e-001 -1.471400692787837e-001 -1.077741260183992e-001  3.113066337133152e-001  2.126335609978675e-001  7.110077383728870e-002
