---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.UpdData = 3
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
5.550000000000000e+000 -3.505908365974865e-002 -7.159788498983954e-002 -2.473588465986105e-001 2.525633638687685e-001 -3.081327266315145e-001 -1.394702233749814e-001
5.558333333333334e+000 -4.070334740197554e-002 -6.717295737868989e-002 -2.504104123083019e-001 2.608283897813095e-001 -3.077462591736677e-001 -1.440193628983128e-001
5.566666666666666e+000 -4.575799867954766e-002 -6.218848751084449e-002 -2.535670269144645e-001 2.702758704521406e-001 -3.057683244013630e-001 -1.484303808132414e-001
5.575000000000000e+000 -5.014847010403793e-002 -5.676251565402080e-002 -2.567635224677920e-001 2.810691514360774e-001 -3.020624007461538e-001 -1.527747255631413e-001
5.583333333333333e+000 -5.379458005014737e-002 -5.100481843566285e-002 -2.599063900511054e-001 2.933842923900459e-001 -2.964848601440708e-001 -1.571630493079782e-001
5.591666666666667e+000 -5.661174565384983e-002 -4.501107032494933e-002 -2.628696041058704e-001 3.074049875368557e-001 -2.888877363327395e-001 -1.617446928165164e-001
5.600000000000000e+000 -5.851384892424179e-002 -3.886251830648435e-002 -2.654925690375845e-001 3.233153368695032e-001 -2.791242529779180e-001 -1.667043421386926e-001
5.608333333333333e+000 -5.941756906661781e-002 -3.262858241443256e-002 -2.675829080184960e-001 3.412909319252686e-001 -2.670564212145682e-001 -1.722573604748901e-001
5.616666666666667e+000 -5.924633485235949e-002 -2.636837324448837e-002 -2.689274479090131e-001 3.614887965945985e-001 -2.525659761463545e-001 -1.786393091927848e-001
5.625000000000000e+000 -5.793033147017283e-002 -2.012859956754309e-002 -2.693120381073419e-001 3.840372739279533e-001 -2.355705341075358e-001 -1.860821602814974e-001
5.633333333333334e+000 -5.540089498500411e-002 -1.393908716072145e-002 -2.685468107584174e-001 4.090270060610454e-001 -2.160440218863258e-001 -1.947758050795869e-001
5.641666666666667e+000 -5.158214119740223e-002 -7.809439537938001e-003 -2.664922976085700e-001 4.365032705712418e-001 -1.940383885774674e-001 -2.048204177351242e-001
5.650000000000000e+000 -4.638493234948424e-002 -1.729516461392855e-003 -2.630824621188163e-001 4.664591753012652e-001 -1.697041863451979e-001 -2.161786507221701e-001
5.658333333333333e+000 -3.970711210452226e-002 4.325525003809227e-003 -2.583406439190051e-001 4.988292681954917e-001 -1.433075817250583e-001 -2.286390889676029e-001
5.666666666666667e+000 -3.144159414456965e-002 1.038607065562536e-002 -2.523843202148293e-001 5.334834226139328e-001 -1.152402109829620e-001 -2.418023651055424e-001
5.675000000000000e+000 -2.149130568477613e-002 1.647639693475189e-002 -2.454161484931735e-001 5.702209900559961e-001 -8.601905947846845e-002 -2.550977714740075e-001
5.683333333333334e+000 -9.787342931058813e-003 2.260322429730910e-002 -2.377024323296093e-001 6.087659010305708e-001 -5.627584889077825e-002 -2.678329704907452e-001
5.691666666666666e+000 3.691810084472154e-003 2.874686666140569e-002 -2.295428628996709e-001 6.487627067304652e-001 -2.673545784329498e-002 -2.792699807443474e-001
5.700000000000000e+000 1.892168388418329e-002 3.485539183988817e-002 -2.212388752039001e-001 6.897907258804835e-001 1.811453655926848e-003 -2.887167993916298e-001
5.708333333333334e+000 3.581103954951175e-002 4.084506215006512e-002 -2.130581055355663e-001 7.313620023684921e-001 2.855428750793807e-002 -2.955977445709081e-001
5.716666666666667e+000 5.421899129300388e-002 4.660378320248526e-002 -2.052102657665955e-001 7.729505568961153e-001 5.270806897332324e-002 -2.995084479700395e-001
