---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped_TLEM1-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
 5.275000000000000e+000  9.907486728549314e-002 -1.399128061687491e-001 -1.076972270138874e-001  2.947255552717884e-001  9.633434739826143e-002  1.179064233588111e-001
 5.283333333333333e+000  8.706004439285808e-002 -1.390480422878140e-001 -1.123226892914140e-001  2.904592884563177e-001  1.026937442333513e-001  1.167242745216983e-001
 5.291666666666666e+000  7.495156169654245e-002 -1.376015675415530e-001 -1.173386673248972e-001  2.859591214173013e-001  1.087517529466551e-001  1.157045255469485e-001
 5.300000000000000e+000  6.279315017867136e-002 -1.356459164923782e-001 -1.226423992613018e-001  2.813131675625226e-001  1.145799573425672e-001  1.147686107865267e-001
 5.308333333333334e+000  5.064253295737367e-002 -1.332521460447460e-001 -1.281299353499323e-001  2.766075779553523e-001  1.202535230617160e-001  1.138305182028071e-001
 5.316666666666666e+000  3.856868802642553e-002 -1.304918893069607e-001 -1.337034059495559e-001  2.719247108731381e-001  1.258477053799158e-001  1.128081290458374e-001
 5.325000000000000e+000  2.664686034855388e-002 -1.274377843592580e-001 -1.392754116308840e-001  2.673422861960410e-001  1.314348178195043e-001  1.116308752984912e-001
 5.333333333333333e+000  1.495289945362486e-002 -1.241635612463929e-001 -1.447696653191350e-001  2.629337292525080e-001  1.370829026181842e-001  1.102423021012919e-001
 5.341666666666667e+000  3.557659959640206e-003 -1.207436758416705e-001 -1.501190498282458e-001  2.587685749186228e-001  1.428553034064986e-001  1.085988074189981e-001
 5.350000000000000e+000 -7.478560079302671e-003 -1.172524106553781e-001 -1.552625907472072e-001  2.549120940378519e-001  1.488094472341263e-001  1.066681316079052e-001
 5.358333333333333e+000 -1.811128613556550e-002 -1.137627101412078e-001 -1.601428828906740e-001  2.514235669550549e-001  1.549935085266829e-001  1.044299156099674e-001
 5.366666666666666e+000 -2.831473766556947e-002 -1.103446613991235e-001 -1.647054169543950e-001  2.483538179751309e-001  1.614414126330857e-001  1.018769518670244e-001
 5.375000000000000e+000 -3.808115236546365e-002 -1.070635334582084e-001 -1.689012297112103e-001  2.457437882659734e-001  1.681697887408471e-001  9.901544052438174e-002
 5.383333333333333e+000 -4.741914009570994e-002 -1.039781368089574e-001 -1.726923775467477e-001  2.436246619917558e-001  1.751801529095545e-001  9.586461788035008e-002
 5.391666666666667e+000 -5.635275764945371e-002 -1.011401611373621e-001 -1.760578286521070e-001  2.420183319198421e-001  1.824642765062698e-001  9.245543214633278e-002
 5.400000000000000e+000 -6.491906118768694e-002 -9.859456824815216e-002 -1.789981287842751e-001  2.409376111560555e-001  1.900084566915130e-001  8.882752281096523e-002
 5.408333333333333e+000 -7.316360561668633e-002 -9.638135921011637e-002 -1.815376723520291e-001  2.403865696247442e-001  1.977952187554734e-001  8.502528731135925e-002
 5.416666666666666e+000 -8.113691289020718e-002 -9.453838493415945e-002 -1.837226708204533e-001  2.403608023050200e-001  2.058028129682445e-001  8.109326730384991e-002
 5.425000000000000e+000 -8.889223017410132e-002 -9.310327025169340e-002 -1.856145201658034e-001  2.408479005547607e-001  2.140038393133808e-001  7.707014075854053e-002
 5.433333333333334e+000 -9.648180088225328e-002 -9.211280794808752e-002 -1.872816076559985e-001  2.418296920937273e-001  2.223646208664432e-001  7.298213138934027e-002
 5.441666666666666e+000 -1.039518387708897e-001 -9.159962681999345e-002 -1.887926480730846e-001  2.432864681297899e-001  2.308446657652191e-001  6.883887261955624e-002
 5.450000000000000e+000 -1.113394492798467e-001 -9.158568326456940e-002 -1.902115550630162e-001  2.452011242933910e-001  2.393948527885489e-001  6.463578811314957e-002
 5.458333333333333e+000 -1.186723111469949e-001 -9.207144492685115e-002 -1.915933338107130e-001  2.475618506397467e-001  2.479550357867959e-001  6.036331460475302e-002
 5.466666666666667e+000 -1.259684140682586e-001 -9.302136158715380e-002 -1.929822295396491e-001  2.503641095430393e-001  2.564525343670457e-001  5.601590286399943e-002
 5.475000000000000e+000 -1.332343317103236e-001 -9.434956593429145e-002 -1.944126148072678e-001  2.536124682908953e-001  2.648020334090743e-001  5.159426737600497e-002
 5.483333333333333e+000 -1.404637329650255e-001 -9.591187222571129e-002 -1.959110415846804e-001  2.573214740890595e-001  2.729065275046064e-001  4.710309756332844e-002
 5.491666666666666e+000 -1.476379009319598e-001 -9.750950407870773e-002 -1.974974353008270e-001  2.615150615355426e-001  2.806589423023975e-001  4.254876265697080e-002
 5.500000000000000e+000 -1.547280057947907e-001 -9.890677026520867e-002 -1.991842787254884e-001  2.662254656326897e-001  2.879442971474214e-001  3.793695634521312e-002
 5.508333333333333e+000 -1.616978192981224e-001 -9.986004167077112e-002 -2.009743011678755e-001  2.714931947449850e-001  2.946421187799840e-001  3.326938642908345e-002
 5.516666666666667e+000 -1.685056665821884e-001 -1.001505204986914e-001 -2.028588672296945e-001  2.773686512296573e-001  3.006287957715358e-001  2.854102333102758e-002
 5.525000000000000e+000 -1.751053476569802e-001 -9.961154902721980e-002 -2.048188724582749e-001  2.839145285266875e-001  3.057797785810789e-001  2.373927611578612e-002
 5.533333333333333e+000 -1.814468063657697e-001 -9.814420322734652e-002 -2.068277294315653e-001  2.912077615658358e-001  3.099712982506466e-001  1.884462439196963e-002
 5.541666666666666e+000 -1.874769931196638e-001 -9.571988289687483e-002 -2.088550256667930e-001  2.993407074043374e-001  3.130804610215581e-001  1.383133675440314e-002
 5.550000000000000e+000 -1.931403209744726e-001 -9.237197003143050e-002 -2.108694601184056e-001  3.084219535737264e-001  3.149831210967291e-001  8.666051071990085e-003
 5.558333333333334e+000 -1.983780555388444e-001 -8.817967032235430e-002 -2.128392920653287e-001  3.185768827431692e-001  3.155508206227622e-001  3.302646106895360e-003
 5.566666666666666e+000 -2.031266653052404e-001 -8.324747268703381e-002 -2.147294030035537e-001  3.299477498465079e-001  3.146483510216239e-001 -2.324635168753913e-003
 5.575000000000000e+000 -2.073155753179164e-001 -7.768334936137955e-002 -2.164951869348719e-001  3.426930954367429e-001  3.121329813423716e-001 -8.308577210702293e-003
 5.583333333333333e+000 -2.108659582533393e-001 -7.158715834029450e-002 -2.180788873069757e-001  3.569844047161505e-001  3.078529052372899e-001 -1.476142097922441e-002
 5.591666666666667e+000 -2.136898904599062e-001 -6.503376828065388e-002 -2.193996859139054e-001  3.730017397830688e-001  3.016525264493543e-001 -2.182556669718460e-002
 5.600000000000000e+000 -2.156920898606553e-001 -5.807805376188435e-002 -2.203526296100827e-001  3.909248974838902e-001  2.933754023271248e-001 -2.965710556892966e-002
